id_empleado,departamento,region,educacion,cantidad_entrenamientos,edad,desempeno,antiguedad,Objetivos_80,reconocimiento_recibido,score_entrenamiento,promocion
34822,Analytics,region_7,universitario,2,38,3,9,0,0,85,0
49925,compras,region_2,universitario,2,51,3,7,0,0,73,0
73267,compras,region_20,universitario,2,30,3,4,1,0,68,0
48043,tecnologia,region_11,universitario,2,33,3,7,1,0,80,0
62901,operaciones,region_7,universitario,2,29,3,4,0,0,60,0
25173,compras,region_31,universitario,2,27,3,3,0,0,70,0
810,ventas,region_26,universitario,2,29,3,3,0,0,50,0
66227,operaciones,region_2,universitario,2,26,3,2,0,0,59,0
40348,HR,region_23,universitario,2,32,3,6,0,0,49,0
15926,compras,region_22,universitario,2,32,3,3,0,0,69,0
32631,compras,region_16,universitario,2,25,3,1,0,0,73,0
76916,compras,region_14,universitario,2,29,3,4,0,0,68,0
45052,compras,region_13,posgrado,2,40,3,12,0,0,68,0
69901,tecnologia,region_2,universitario,2,33,3,6,0,0,81,0
37179,operaciones,region_31,posgrado,2,43,3,11,0,0,61,0
75261,tecnologia,region_2,posgrado,2,34,3,3,0,0,78,0
62903,ventas,region_14,universitario,2,30,3,2,0,0,49,0
67303,ventas,region_16,universitario,2,27,3,5,0,0,44,0
27113,HR,region_22,universitario,2,29,3,6,0,0,46,0
20135,compras,region_26,universitario,2,32,3,6,1,0,70,1
11364,ventas,region_15,universitario,2,28,3,5,1,0,54,0
71917,ventas,region_2,universitario,2,20,3,2,0,0,45,0
52236,ventas,region_16,posgrado,2,34,3,8,0,0,53,0
48599,operaciones,region_22,universitario,2,25,3,3,1,0,59,0
53288,ventas,region_29,universitario,2,34,3,8,0,0,47,0
73143,tecnologia,region_23,universitario,2,31,3,5,0,0,84,0
508,Analytics,region_4,universitario,2,28,3,2,0,0,84,1
54850,compras,region_31,universitario,2,37,3,9,0,0,68,0
44477,ventas,region_9,universitario,2,26,3,3,0,0,51,0
60094,ventas,region_22,universitario,2,29,3,4,1,0,49,1
36561,tecnologia,region_7,universitario,2,31,3,2,1,0,83,0
50160,operaciones,region_2,universitario,2,38,3,5,0,0,60,0
52128,compras,region_2,posgrado,2,37,3,11,0,0,67,0
22655,Analytics,region_4,universitario,2,33,3,5,0,0,84,0
77282,HR,region_12,universitario,2,27,3,4,0,0,53,0
57163,tecnologia,region_2,universitario,2,27,3,2,0,0,73,0
32342,tecnologia,region_19,universitario,2,45,3,18,0,0,80,0
42515,operaciones,region_26,universitario,2,31,3,4,0,0,61,0
12939,Analytics,region_13,posgrado,2,35,3,5,0,0,85,0
24205,ventas,region_2,universitario,2,47,3,4,0,0,51,0
39610,Analytics,region_15,universitario,2,43,3,14,0,0,82,0
30759,operaciones,region_7,universitario,2,32,3,7,0,0,54,0
32525,compras,region_20,posgrado,2,38,3,9,0,0,70,0
55585,operaciones,region_2,posgrado,2,32,3,8,0,0,65,0
67109,tecnologia,region_2,posgrado,2,50,3,18,0,0,79,0
42576,ventas,region_14,universitario,2,30,3,4,1,0,52,1
44158,compras,region_2,posgrado,2,33,3,7,0,0,66,0
51525,ventas,region_5,universitario,2,31,3,9,0,0,52,0
35739,ventas,region_26,universitario,2,45,3,7,1,0,52,0
34492,operaciones,region_12,universitario,2,32,3,2,1,0,60,0
38282,Analytics,region_2,universitario,2,42,3,6,1,0,85,0
52832,tecnologia,region_2,universitario,2,37,3,4,0,0,77,0
67906,operaciones,region_15,universitario,2,34,3,4,1,0,91,1
39937,compras,region_22,universitario,2,32,3,8,0,0,70,0
11580,ventas,region_23,posgrado,2,35,3,9,0,0,50,0
23553,ventas,region_15,universitario,2,38,3,10,0,0,47,0
62159,Analytics,region_31,universitario,2,32,3,5,0,0,85,0
19263,ventas,region_22,universitario,2,31,3,8,0,0,48,0
23838,ventas,region_2,universitario,2,35,3,3,1,0,49,0
15923,ventas,region_11,tecnico,2,30,3,3,0,0,51,0
53489,HR,region_7,posgrado,2,40,3,6,0,0,66,1
53402,Analytics,region_11,posgrado,2,32,3,5,0,0,80,0
56791,ventas,region_22,universitario,2,24,3,2,0,0,46,0
33379,operaciones,region_23,posgrado,2,37,3,9,0,0,55,0
29551,operaciones,region_7,universitario,2,30,3,1,1,0,64,0
72188,finanzas,region_15,universitario,2,28,3,4,0,0,61,0
24470,tecnologia,region_13,universitario,2,32,3,6,0,0,75,0
24811,compras,region_2,universitario,2,30,3,7,0,0,68,0
8079,tecnologia,region_31,universitario,2,30,3,4,0,0,75,0
20781,Analytics,region_2,tecnico,2,26,3,5,0,0,83,0
53904,operaciones,region_4,universitario,2,31,3,5,1,0,61,0
10201,ventas,region_7,universitario,2,25,3,2,0,0,46,0
34655,ventas,region_4,posgrado,2,34,3,2,0,0,51,0
43881,compras,region_4,universitario,2,38,3,3,0,0,71,0
28983,finanzas,region_2,posgrado,2,34,3,8,0,0,64,0
6916,tecnologia,region_17,posgrado,2,34,3,6,0,0,79,0
45681,ventas,region_2,universitario,2,57,3,4,1,0,53,0
61679,operaciones,region_21,universitario,2,37,3,7,0,0,60,0
69629,compras,region_7,posgrado,2,32,3,6,0,0,72,0
39250,R&D,region_2,posgrado,2,31,3,3,0,0,83,0
12686,Analytics,region_15,universitario,2,28,3,4,0,0,79,0
1852,R&D,region_2,universitario,2,44,3,4,0,0,85,0
2187,operaciones,region_22,universitario,2,32,3,7,1,0,58,0
20252,R&D,region_2,posgrado,2,29,3,2,1,0,85,0
67734,ventas,region_2,universitario,2,37,3,4,1,0,51,0
74642,ventas,region_11,universitario,2,32,3,5,0,0,48,0
43992,tecnologia,region_2,posgrado,2,48,3,16,0,0,77,0
17893,Analytics,region_26,universitario,2,29,3,6,0,0,84,0
68714,operaciones,region_22,universitario,2,44,3,15,0,0,59,0
50179,compras,region_2,universitario,2,29,3,2,0,0,72,0
45740,Analytics,region_32,universitario,2,28,3,3,0,0,86,0
28498,Analytics,region_14,universitario,2,39,3,10,0,0,82,0
24609,compras,region_7,posgrado,2,51,3,24,0,0,69,0
72051,ventas,region_30,universitario,2,45,3,7,0,0,46,0
31220,compras,region_2,posgrado,2,36,3,2,1,0,69,0
49890,ventas,region_31,posgrado,2,32,3,6,0,0,48,0
25102,operaciones,region_2,universitario,2,26,3,2,0,0,62,0
6394,compras,region_7,universitario,2,38,3,8,0,0,70,0
63117,Analytics,region_2,universitario,2,30,3,4,1,0,81,0
50286,ventas,region_2,universitario,2,47,3,5,1,0,46,0
648,tecnologia,region_2,universitario,2,42,3,3,0,0,80,0
76462,operaciones,region_7,posgrado,2,45,3,16,0,0,59,0
8800,Analytics,region_9,universitario,2,27,3,2,0,0,85,0
2083,compras,region_16,universitario,2,36,3,9,0,0,66,0
21602,ventas,region_7,tecnico,2,25,3,3,0,0,48,0
65659,tecnologia,region_22,universitario,2,29,3,4,0,0,79,0
62371,compras,region_5,universitario,2,38,3,11,0,0,71,0
28684,tecnologia,region_7,universitario,2,36,3,7,0,0,85,0
46164,Analytics,region_22,universitario,2,29,3,5,1,0,86,0
26755,tecnologia,region_27,posgrado,2,41,3,5,0,0,82,0
13554,operaciones,region_15,universitario,2,32,3,6,1,0,62,1
15966,ventas,region_20,universitario,2,33,3,5,0,0,48,0
37131,ventas,region_7,posgrado,2,38,3,6,0,0,51,0
48549,finanzas,region_22,universitario,2,30,3,3,0,0,62,0
76817,tecnologia,region_22,universitario,2,28,3,2,0,0,78,0
69973,tecnologia,region_7,posgrado,2,39,3,5,1,0,80,1
47394,Analytics,region_22,universitario,2,29,3,3,0,0,84,0
50995,ventas,region_9,universitario,2,32,3,6,0,0,52,0
22056,ventas,region_8,universitario,2,27,3,4,0,0,50,0
38615,HR,region_2,tecnico,2,36,3,8,0,0,51,0
35819,compras,region_11,universitario,2,27,3,6,0,0,65,0
45408,compras,region_7,universitario,2,37,3,8,0,0,73,0
40688,ventas,region_22,posgrado,2,46,3,6,0,0,48,0
53375,tecnologia,region_2,posgrado,2,41,3,13,0,0,77,0
578,compras,region_2,universitario,2,35,3,7,0,0,68,0
32400,operaciones,region_22,universitario,2,34,3,6,1,0,60,0
1659,operaciones,region_22,universitario,2,35,3,7,1,0,57,1
15554,HR,region_2,posgrado,2,56,3,7,0,0,50,0
76960,ventas,region_2,universitario,2,57,3,28,0,0,54,0
43707,compras,region_2,posgrado,2,58,3,7,0,0,68,0
31521,tecnologia,region_2,posgrado,2,42,3,5,0,0,78,0
45073,operaciones,region_23,universitario,2,33,3,7,1,0,60,0
23397,compras,region_17,posgrado,2,46,3,2,0,0,69,0
46222,Analytics,region_2,universitario,2,30,3,8,0,0,82,0
38035,operaciones,region_2,universitario,2,30,3,3,0,0,59,0
34142,Analytics,region_21,universitario,2,27,3,2,0,0,88,0
2555,tecnologia,region_2,tecnico,2,29,3,2,0,0,80,0
12981,Analytics,region_31,universitario,2,30,3,3,0,0,83,0
47547,ventas,region_15,posgrado,2,32,3,9,0,0,42,0
77757,operaciones,region_31,universitario,2,30,3,5,0,0,62,0
13008,operaciones,region_7,universitario,2,37,3,4,0,0,63,0
16894,compras,region_22,posgrado,2,30,3,2,0,0,69,0
32770,ventas,region_22,posgrado,2,52,3,24,0,0,51,0
39262,Analytics,region_7,universitario,2,47,3,7,0,0,84,0
5263,operaciones,region_32,universitario,2,33,3,9,1,0,62,1
9496,ventas,region_2,posgrado,2,47,3,17,0,0,48,0
18647,ventas,region_15,universitario,2,35,3,6,0,0,45,0
55843,ventas,region_27,universitario,2,28,3,4,0,0,51,0
59848,compras,region_24,universitario,2,31,3,4,0,0,72,0
74725,ventas,region_7,universitario,2,30,3,3,0,0,49,0
73757,operaciones,region_2,posgrado,2,34,3,7,1,0,58,0
9103,operaciones,region_15,universitario,2,31,3,7,0,0,62,0
11991,HR,region_2,universitario,2,31,3,4,0,0,52,0
31589,operaciones,region_2,universitario,2,30,3,3,0,0,59,0
49326,operaciones,region_22,posgrado,2,32,3,4,1,0,63,0
10980,compras,region_17,posgrado,2,47,3,3,1,0,71,0
78051,ventas,region_17,universitario,2,29,3,6,0,0,56,0
62358,operaciones,region_15,universitario,2,36,3,7,0,0,62,0
54808,ventas,region_2,universitario,2,33,3,5,0,0,52,0
50541,ventas,region_7,universitario,2,54,3,5,0,0,47,0
44614,Analytics,region_22,tecnico,2,28,3,5,1,0,84,0
10362,tecnologia,region_23,universitario,2,28,3,4,0,0,78,0
50894,ventas,region_22,universitario,2,30,3,6,0,0,50,0
29587,compras,region_28,posgrado,2,36,3,7,0,0,68,0
67292,ventas,region_2,posgrado,2,55,3,17,0,0,54,0
30543,Analytics,region_22,universitario,2,30,3,4,1,0,90,0
22309,ventas,region_2,tecnico,2,30,3,2,0,0,47,0
12588,compras,region_2,posgrado,2,57,3,23,0,0,72,0
31553,tecnologia,region_7,universitario,2,27,3,4,1,0,81,0
33259,operaciones,region_13,universitario,2,37,3,9,1,0,61,0
15559,finanzas,region_2,posgrado,2,38,3,10,0,0,60,0
76394,compras,region_27,posgrado,2,37,3,3,0,0,71,0
76243,HR,region_2,posgrado,2,36,3,4,0,0,48,0
43960,ventas,region_2,posgrado,2,42,3,9,0,0,53,0
14896,ventas,region_14,universitario,2,28,3,2,1,0,51,0
68181,operaciones,region_2,universitario,2,43,3,4,0,0,60,0
70167,finanzas,region_26,universitario,2,40,3,7,0,0,62,0
31319,R&D,region_4,posgrado,2,35,3,2,1,0,81,0
75572,tecnologia,region_2,universitario,2,34,3,6,0,0,78,0
29383,tecnologia,region_15,universitario,2,30,3,7,0,0,90,1
72617,operaciones,region_19,universitario,2,32,3,6,0,0,62,0
7333,ventas,region_25,universitario,2,31,3,3,0,0,50,0
60805,ventas,region_16,posgrado,2,36,3,7,0,0,50,0
29674,tecnologia,region_33,universitario,2,29,3,5,0,0,82,0
34411,operaciones,region_15,universitario,2,33,3,6,1,0,62,0
57156,HR,region_22,universitario,2,27,3,1,0,0,51,0
50605,compras,region_2,secundario,2,22,3,2,0,0,72,0
388,ventas,region_2,universitario,2,24,3,3,0,0,53,0
39264,operaciones,region_5,universitario,2,39,3,10,0,0,62,0
67033,compras,region_6,universitario,2,27,3,2,0,0,69,0
17730,operaciones,region_22,posgrado,2,42,3,11,0,0,62,0
35226,ventas,region_4,universitario,2,30,3,2,0,0,50,0
10133,tecnologia,region_27,posgrado,2,36,3,8,0,0,83,0
1372,compras,region_26,universitario,2,31,3,5,0,0,68,0
19656,tecnologia,region_31,universitario,2,28,3,4,0,0,82,0
44977,finanzas,region_7,universitario,2,30,3,2,0,0,61,0
50397,Analytics,region_2,posgrado,2,58,3,14,0,0,84,0
63627,operaciones,region_27,universitario,2,33,3,6,0,0,58,0
61672,finanzas,region_22,universitario,2,28,3,2,0,0,59,0
15206,operaciones,region_22,universitario,2,31,3,4,1,0,55,1
20273,tecnologia,region_5,universitario,2,39,3,2,0,0,80,0
12097,operaciones,region_27,universitario,2,26,3,2,0,0,58,0
76995,compras,region_3,universitario,2,30,3,4,1,0,71,1
67569,compras,region_7,universitario,2,43,3,6,1,0,66,0
18430,ventas,region_7,universitario,2,39,3,10,0,0,50,0
69807,compras,region_2,universitario,2,38,3,7,0,0,67,0
52516,compras,region_22,posgrado,2,36,3,2,0,0,70,0
17743,Analytics,region_7,posgrado,2,33,3,3,1,0,83,0
4402,ventas,region_31,posgrado,2,48,3,15,0,0,52,0
78251,ventas,region_32,universitario,2,31,3,6,1,0,49,0
25285,HR,region_2,universitario,2,39,3,10,1,0,43,0
34805,finanzas,region_26,posgrado,2,35,3,6,0,0,63,0
31623,ventas,region_7,posgrado,2,42,3,6,0,0,48,0
76809,operaciones,region_7,universitario,2,35,3,4,1,0,58,0
62122,ventas,region_7,posgrado,2,47,3,15,0,0,47,0
73474,compras,region_31,universitario,2,28,3,4,1,0,68,0
66164,Analytics,region_22,universitario,2,28,3,3,1,0,87,0
70777,compras,region_14,universitario,2,35,3,4,1,0,72,0
16036,ventas,region_26,posgrado,2,54,3,16,0,0,50,0
65253,operaciones,region_15,universitario,2,41,3,3,1,0,60,0
77846,operaciones,region_29,universitario,2,30,3,5,0,0,58,0
4636,ventas,region_20,universitario,2,26,3,2,0,0,50,0
75276,compras,region_13,universitario,2,33,3,4,1,0,72,0
58632,R&D,region_7,universitario,2,30,3,8,1,0,88,0
44143,finanzas,region_2,universitario,2,45,3,2,1,0,55,0
57300,compras,region_22,universitario,2,27,3,3,0,0,67,0
25113,ventas,region_27,universitario,2,31,3,5,0,0,46,0
49657,ventas,region_28,universitario,2,26,3,3,0,0,43,0
25607,finanzas,region_22,universitario,2,27,3,3,0,0,60,0
19663,Analytics,region_8,universitario,2,28,3,4,1,0,87,0
29666,ventas,region_26,universitario,2,27,3,1,1,0,48,0
53837,Analytics,region_23,universitario,2,39,3,11,0,0,86,0
14921,ventas,region_6,universitario,2,32,3,9,0,0,46,0
14559,ventas,region_34,universitario,2,25,3,2,0,0,48,0
58205,operaciones,region_2,universitario,2,33,3,10,0,0,60,0
65613,Analytics,region_29,posgrado,2,31,3,2,1,0,88,0
59093,compras,region_11,universitario,2,28,3,3,0,0,71,0
68435,ventas,region_23,universitario,2,33,3,6,0,0,48,0
73464,ventas,region_31,tecnico,2,25,3,2,0,0,49,0
73512,HR,region_7,posgrado,2,31,3,2,0,0,57,1
2584,finanzas,region_27,universitario,2,25,3,2,1,0,60,0
69132,ventas,region_15,tecnico,2,33,3,7,0,0,46,0
24848,tecnologia,region_27,universitario,2,26,3,3,0,0,77,0
26617,operaciones,region_27,universitario,2,28,3,2,0,0,60,0
6154,compras,region_7,posgrado,2,39,3,4,0,0,73,0
29939,operaciones,region_22,universitario,2,24,3,3,0,0,60,0
60915,ventas,region_31,universitario,2,39,3,10,0,0,51,0
20749,operaciones,region_13,universitario,2,41,3,11,0,0,62,0
12578,ventas,region_2,universitario,2,34,3,8,0,0,51,0
78155,tecnologia,region_19,universitario,2,33,3,8,0,0,81,0
50641,tecnologia,region_14,universitario,2,29,3,4,0,0,81,0
27992,R&D,region_2,universitario,2,36,3,5,0,0,85,0
33240,ventas,region_11,universitario,2,36,3,4,0,0,55,0
16469,tecnologia,region_2,universitario,2,27,3,6,0,0,79,0
596,compras,region_29,universitario,2,32,3,7,0,0,68,0
3662,compras,region_2,universitario,2,46,3,18,0,0,71,0
31238,tecnologia,region_10,universitario,2,27,3,5,0,0,83,0
67957,ventas,region_2,universitario,2,50,3,7,0,0,49,0
35807,compras,region_4,posgrado,2,32,3,4,0,0,71,0
13537,operaciones,region_11,universitario,2,33,3,7,1,0,57,1
13607,operaciones,region_22,posgrado,2,33,3,7,0,0,63,0
53055,operaciones,region_15,universitario,2,31,3,2,0,0,58,0
6332,compras,region_4,posgrado,2,34,3,7,0,0,66,0
30390,ventas,region_26,universitario,2,24,3,2,0,0,49,0
8293,ventas,region_2,posgrado,2,51,3,19,0,0,48,0
60650,tecnologia,region_22,posgrado,2,34,3,6,0,0,80,0
21510,ventas,region_5,posgrado,2,30,3,7,0,0,49,0
4992,compras,region_7,universitario,2,53,3,18,0,0,71,0
62058,compras,region_2,posgrado,2,52,3,10,0,0,72,0
43581,compras,region_2,universitario,2,26,3,3,0,0,68,0
4625,tecnologia,region_26,universitario,2,30,3,2,0,0,78,0
4434,compras,region_4,posgrado,2,41,3,15,1,0,72,0
9728,finanzas,region_15,universitario,2,32,3,5,1,0,63,0
1933,ventas,region_34,universitario,2,28,3,3,1,0,47,0
13729,Analytics,region_22,posgrado,2,36,3,9,0,0,83,0
14499,ventas,region_32,universitario,2,31,3,4,0,0,53,0
76732,ventas,region_22,universitario,2,38,3,10,0,0,48,0
4312,HR,region_2,posgrado,2,46,3,2,0,0,51,0
11076,compras,region_22,universitario,2,27,3,5,0,0,66,0
20757,compras,region_2,universitario,2,40,3,8,0,0,72,0
29751,tecnologia,region_2,universitario,2,37,3,2,1,0,80,0
7794,compras,region_2,universitario,2,28,3,4,0,0,69,0
65200,compras,region_7,universitario,2,35,3,10,0,0,73,0
68738,compras,region_23,universitario,2,31,3,3,0,0,75,0
60577,ventas,region_22,universitario,2,29,3,8,0,0,55,0
13377,Analytics,region_15,universitario,2,37,3,5,1,0,85,0
66641,compras,region_2,universitario,2,37,3,2,0,0,68,0
63934,tecnologia,region_2,universitario,2,31,3,3,0,0,76,0
2222,operaciones,region_15,universitario,2,34,3,7,1,0,60,0
39135,tecnologia,region_7,posgrado,2,42,3,2,0,0,79,0
28800,tecnologia,region_5,posgrado,2,37,3,4,0,0,77,0
29728,compras,region_15,universitario,2,35,3,7,0,0,72,0
63175,ventas,region_2,universitario,2,35,3,2,0,0,48,0
67370,ventas,region_5,universitario,2,27,3,4,0,0,47,0
74514,tecnologia,region_13,posgrado,2,40,3,2,0,0,81,0
47048,operaciones,region_2,posgrado,2,39,3,10,0,0,99,1
65296,Analytics,region_2,posgrado,2,38,3,10,0,0,80,0
50559,ventas,region_13,universitario,2,28,3,3,0,0,48,0
10176,compras,region_14,universitario,2,31,3,4,0,0,72,0
60953,ventas,region_7,tecnico,2,31,3,4,0,0,44,0
51714,ventas,region_2,posgrado,2,53,3,24,0,0,47,0
32872,Analytics,region_22,universitario,2,30,3,5,1,0,86,0
27972,ventas,region_22,tecnico,2,27,3,2,1,0,48,0
69390,tecnologia,region_23,posgrado,2,37,3,5,1,0,77,0
73569,compras,region_2,posgrado,2,47,3,5,0,0,73,0
19429,operaciones,region_12,universitario,2,26,3,2,0,0,60,0
74819,operaciones,region_7,posgrado,2,40,3,6,0,0,58,0
36326,compras,region_16,universitario,2,28,3,6,0,0,68,0
10404,finanzas,region_26,universitario,2,27,3,2,0,0,55,0
53050,Analytics,region_4,universitario,2,27,3,1,0,0,82,0
57336,R&D,region_4,posgrado,2,36,3,6,0,0,82,0
70689,Analytics,region_22,universitario,2,29,3,4,1,0,85,0
55712,tecnologia,region_26,universitario,2,30,3,3,0,0,82,0
74936,finanzas,region_2,universitario,2,48,3,4,0,0,60,0
50910,tecnologia,region_26,universitario,2,31,3,5,0,0,80,0
70089,Analytics,region_22,tecnico,2,28,3,2,1,0,86,0
12356,ventas,region_31,universitario,2,33,3,7,0,0,46,0
14229,operaciones,region_22,posgrado,2,43,3,6,0,0,58,0
46761,operaciones,region_2,posgrado,2,44,3,15,0,0,57,0
2896,tecnologia,region_7,universitario,2,30,3,2,0,0,79,0
38755,tecnologia,region_33,universitario,2,32,3,6,0,0,77,0
38469,tecnologia,region_7,universitario,2,43,3,6,0,0,81,0
57385,Analytics,region_22,universitario,2,27,3,2,1,0,82,0
48432,ventas,region_2,universitario,2,50,3,5,0,0,46,0
72709,Analytics,region_6,universitario,2,33,3,5,0,0,84,0
35702,HR,region_2,universitario,2,28,3,2,0,0,47,0
4245,Analytics,region_22,tecnico,2,28,3,4,0,0,86,0
41898,finanzas,region_7,posgrado,2,36,3,7,0,0,61,0
37766,ventas,region_23,universitario,2,34,3,8,0,0,50,0
35439,operaciones,region_22,universitario,2,32,3,5,0,0,60,0
55197,finanzas,region_2,universitario,2,38,3,9,0,0,57,0
67874,operaciones,region_28,posgrado,2,33,3,5,0,0,63,0
4211,operaciones,region_15,tecnico,2,33,3,6,0,0,60,0
38786,ventas,region_31,posgrado,2,37,3,4,1,0,50,0
62241,ventas,region_7,universitario,2,33,3,5,0,0,48,0
14598,finanzas,region_2,universitario,2,25,3,3,0,0,56,0
8337,Analytics,region_34,universitario,2,29,3,3,0,0,85,0
33930,Legal,region_22,secundario,2,26,3,2,0,0,56,0
71595,Analytics,region_22,universitario,2,27,3,3,1,0,81,1
75529,operaciones,region_2,universitario,2,36,3,9,0,0,60,0
9415,tecnologia,region_26,universitario,2,34,3,3,0,0,76,0
43243,Analytics,region_12,universitario,2,27,3,4,0,0,82,0
47842,ventas,region_6,universitario,2,29,3,2,0,0,46,0
248,operaciones,region_10,universitario,2,33,3,7,0,0,60,0
22068,tecnologia,region_26,secundario,2,25,3,3,0,0,79,0
70551,tecnologia,region_2,universitario,2,32,3,2,0,0,81,0
15777,tecnologia,region_2,universitario,2,30,3,3,0,0,79,0
17897,Analytics,region_22,universitario,2,25,3,2,0,0,82,0
52933,operaciones,region_27,tecnico,2,27,3,4,0,0,65,0
6081,Analytics,region_22,universitario,2,44,3,3,0,0,83,0
29863,ventas,region_7,posgrado,2,33,3,5,0,0,47,0
18754,operaciones,region_2,universitario,2,40,3,6,0,0,58,0
45035,HR,region_2,secundario,2,26,3,3,0,0,51,0
32712,tecnologia,region_7,universitario,2,29,3,6,1,0,82,0
66676,tecnologia,region_33,universitario,2,32,3,7,0,0,83,0
4039,compras,region_2,posgrado,2,42,3,6,1,0,70,0
72316,finanzas,region_2,posgrado,2,32,3,6,0,0,62,0
44508,R&D,region_2,posgrado,2,30,3,4,0,0,88,0
27177,ventas,region_28,posgrado,2,36,3,11,0,0,49,0
30127,Analytics,region_22,tecnico,2,30,3,1,0,0,83,0
4193,operaciones,region_19,universitario,2,36,3,4,1,0,60,0
64805,operaciones,region_11,universitario,2,27,3,3,0,0,57,0
40697,Analytics,region_25,posgrado,2,35,3,4,1,0,86,1
32244,tecnologia,region_30,universitario,2,28,3,5,0,0,81,0
32132,compras,region_2,posgrado,2,40,3,9,0,0,69,0
46293,finanzas,region_32,tecnico,2,28,3,4,0,0,62,0
16031,operaciones,region_26,universitario,2,25,3,4,0,0,61,0
10832,compras,region_2,secundario,2,24,3,2,1,0,69,0
14557,tecnologia,region_15,universitario,2,40,3,14,0,0,81,0
76988,ventas,region_2,universitario,2,33,3,7,0,0,50,0
32951,compras,region_22,posgrado,2,31,3,2,0,0,63,0
26821,ventas,region_7,tecnico,2,26,3,3,0,0,50,0
351,R&D,region_7,posgrado,2,41,3,2,0,0,82,0
7229,R&D,region_31,universitario,2,29,3,4,1,0,86,0
28126,operaciones,region_29,universitario,2,32,3,9,0,0,62,0
37107,compras,region_2,tecnico,2,29,3,2,0,0,71,0
50296,compras,region_2,universitario,2,26,3,2,0,0,67,0
20550,Analytics,region_15,universitario,2,28,3,6,0,0,84,0
71615,compras,region_2,universitario,2,55,3,8,1,0,71,0
64208,operaciones,region_15,posgrado,2,35,3,3,0,0,62,0
50264,tecnologia,region_5,universitario,2,42,3,5,0,0,82,0
59136,Analytics,region_15,posgrado,2,38,3,3,0,0,81,0
1207,operaciones,region_7,secundario,2,26,3,3,0,0,59,0
130,Analytics,region_34,universitario,2,29,3,2,0,0,88,0
33525,ventas,region_2,universitario,2,52,3,22,0,0,50,0
76697,Analytics,region_15,posgrado,2,31,3,3,0,0,85,0
6258,operaciones,region_22,universitario,2,30,3,5,0,0,69,1
56226,compras,region_22,universitario,2,28,3,4,1,0,68,0
64104,R&D,region_22,posgrado,2,29,3,3,0,0,87,0
65676,Analytics,region_15,universitario,2,28,3,2,1,0,87,0
20269,ventas,region_13,universitario,2,43,3,13,0,0,55,0
7984,operaciones,region_15,universitario,2,32,3,4,1,0,63,0
73548,operaciones,region_15,tecnico,2,31,3,9,1,0,56,0
57009,ventas,region_7,posgrado,2,37,3,3,0,0,47,0
61782,ventas,region_15,posgrado,2,41,3,3,0,0,48,0
25000,finanzas,region_15,universitario,2,31,3,4,0,0,58,0
16299,Analytics,region_11,universitario,2,27,3,4,0,0,85,0
49436,tecnologia,region_25,posgrado,2,34,3,5,0,0,84,0
26881,ventas,region_2,posgrado,2,43,3,6,0,0,48,0
62938,ventas,region_2,tecnico,2,21,3,2,0,0,51,0
14884,ventas,region_15,universitario,2,44,3,13,0,0,49,0
22355,Legal,region_2,posgrado,2,35,3,3,0,0,60,0
73714,compras,region_4,posgrado,2,39,3,4,0,0,72,0
59910,Analytics,region_2,universitario,2,28,3,6,0,0,85,0
6160,ventas,region_7,universitario,2,27,3,3,0,0,50,0
62935,Analytics,region_32,universitario,2,27,3,2,0,0,81,0
74939,compras,region_13,posgrado,2,35,3,5,0,0,67,0
39466,operaciones,region_22,universitario,2,30,3,4,1,0,63,0
28741,Analytics,region_7,universitario,2,55,3,17,0,0,89,0
19464,Analytics,region_2,universitario,2,31,3,4,0,0,86,0
64257,compras,region_2,universitario,2,28,3,2,0,0,71,0
46594,tecnologia,region_7,posgrado,2,48,3,16,0,0,77,0
6491,ventas,region_7,universitario,2,39,3,9,0,0,52,0
71133,operaciones,region_7,secundario,2,23,3,1,0,0,59,0
3549,finanzas,region_4,universitario,2,31,3,5,0,0,73,1
72222,Analytics,region_2,universitario,2,31,3,6,1,0,85,0
66735,compras,region_7,universitario,2,28,3,5,0,0,65,0
60949,operaciones,region_26,universitario,2,25,3,1,0,0,62,0
4327,finanzas,region_22,universitario,2,28,3,4,1,0,62,0
11900,tecnologia,region_7,universitario,2,31,3,4,0,0,76,0
23526,Analytics,region_7,universitario,2,32,3,7,0,0,83,0
65146,ventas,region_2,posgrado,2,49,3,16,0,0,49,0
43980,compras,region_6,universitario,2,29,3,4,0,0,69,0
13455,tecnologia,region_27,posgrado,2,34,3,8,0,0,85,1
47145,Analytics,region_22,universitario,2,32,3,3,0,0,79,0
54677,compras,region_31,universitario,2,33,3,3,0,0,71,0
63923,compras,region_13,universitario,2,33,3,3,0,0,68,0
76564,compras,region_31,universitario,2,36,3,5,1,0,71,0
11883,Analytics,region_32,universitario,2,32,3,6,0,0,88,0
50707,HR,region_22,secundario,2,21,3,2,0,0,46,0
29944,Analytics,region_32,universitario,2,31,3,2,0,0,87,0
51015,ventas,region_6,universitario,2,32,3,3,0,0,52,0
36177,tecnologia,region_10,posgrado,2,32,3,6,0,0,83,0
44854,tecnologia,region_31,universitario,2,31,3,5,0,0,79,0
50330,Legal,region_15,universitario,2,39,3,10,1,0,60,1
71577,operaciones,region_7,universitario,2,36,3,7,1,0,62,0
43393,tecnologia,region_4,universitario,2,31,3,3,0,0,80,0
22969,ventas,region_2,universitario,2,27,3,2,0,0,50,0
63891,compras,region_6,universitario,2,29,3,4,0,0,72,0
